FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,MG_PER_M3,geom
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ecd,Darwin,2011-06-27 13:48,NRSDAR,NRSDAR20110627,NRSDAR20110627_ZOOBIOWC,2011-06-27T04:18:00,-12.4,130.768,5.5659,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ecc,Darwin,2011-10-05 09:31,NRSDAR,NRSDAR20111005,NRSDAR20111005_ZOOBIOWC,2011-10-05T00:01:00,-12.4,130.768,1.3752,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ecb,Darwin,2012-01-15 07:00,NRSDAR,NRSDAR20120114_21:30,NRSDAR20120114_21:30_ZOOBIOWC,2012-01-14T21:30:00,-12.4,130.768,39.1297,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eca,Darwin,2012-01-15 09:05,NRSDAR,NRSDAR20120114_23:35,NRSDAR20120114_23:35_ZOOBIOWC,2012-01-14T23:35:00,-12.4,130.768,26.3236,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec9,Darwin,2012-01-15 13:05,NRSDAR,NRSDAR20120115_03:35,NRSDAR20120115_03:35_ZOOBIOWC,2012-01-15T03:35:00,-12.4,130.768,48.4134,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec8,Darwin,2012-01-15 15:10,NRSDAR,NRSDAR20120115_05:40,NRSDAR20120115_05:40_ZOOBIOWC,2012-01-15T05:40:00,-12.4,130.768,235.2807,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec7,Darwin,2012-04-17 09:42,NRSDAR,NRSDAR20120417,NRSDAR20120417_ZOOBIOWC,2012-04-17T00:12:00,-12.4,130.768,27.0307,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec6,Darwin,2012-07-30 02:00,NRSDAR,NRSDAR20120729_16:30,NRSDAR20120729_16:30_ZOOBIOWC,2012-07-29T16:30:00,-12.4,130.768,57.7599,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec5,Darwin,2012-07-30 05:00,NRSDAR,NRSDAR20120729_19:30,NRSDAR20120729_19:30_ZOOBIOWC,2012-07-29T19:30:00,-12.4,130.768,49.6622,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec4,Darwin,2012-07-30 08:00,NRSDAR,NRSDAR20120729_22:30,NRSDAR20120729_22:30_ZOOBIOWC,2012-07-29T22:30:00,-12.4,130.768,29.3207,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec3,Darwin,2012-07-30 11:00,NRSDAR,NRSDAR20120730_01:30,NRSDAR20120730_01:30_ZOOBIOWC,2012-07-30T01:30:00,-12.4,130.768,30.9589,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec2,Darwin,2012-10-30 07:51,NRSDAR,NRSDAR20121029,NRSDAR20121029_ZOOBIOWC,2012-10-29T22:21:00,-12.4,130.768,47.8778,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec1,Darwin,2012-12-09 02:00,NRSDAR,NRSDAR20121208_16:30,NRSDAR20121208_16:30_ZOOBIOWC,2012-12-08T16:30:00,-12.4,130.768,60.471,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ec0,Darwin,2012-12-09 05:30,NRSDAR,NRSDAR20121208_20:00,NRSDAR20121208_20:00_ZOOBIOWC,2012-12-08T20:00:00,-12.4,130.768,53.5752,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ebf,Darwin,2012-12-09 09:00,NRSDAR,NRSDAR20121208_23:30,NRSDAR20121208_23:30_ZOOBIOWC,2012-12-08T23:30:00,-12.4,130.768,58.0938,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ebe,Darwin,2012-12-09 12:30,NRSDAR,NRSDAR20121209_03:00,NRSDAR20121209_03:00_ZOOBIOWC,2012-12-09T03:00:00,-12.4,130.768,12.8655,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ebd,Darwin,2013-04-05 09:40,NRSDAR,NRSDAR20130405,NRSDAR20130405_ZOOBIOWC,2013-04-05T00:10:00,-12.4,130.768,3.2164,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ebc,Darwin,2013-06-17 17:30,NRSDAR,NRSDAR20130617_08:00,NRSDAR20130617_08:00_ZOOBIOWC,2013-06-17T08:00:00,-12.4,130.768,11.8236,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ebb,Darwin,2013-06-17 21:00,NRSDAR,NRSDAR20130617_11:30,NRSDAR20130617_11:30_ZOOBIOWC,2013-06-17T11:30:00,-12.4,130.768,23.555,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eba,Darwin,2013-06-18 00:30,NRSDAR,NRSDAR20130617_15:00,NRSDAR20130617_15:00_ZOOBIOWC,2013-06-17T15:00:00,-12.4,130.768,23.6933,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb9,Darwin,2013-06-18 04:00,NRSDAR,NRSDAR20130617_18:30,NRSDAR20130617_18:30_ZOOBIOWC,2013-06-17T18:30:00,-12.4,130.768,19.494,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb8,Darwin,2013-09-16 11:26,NRSDAR,NRSDAR20130916,NRSDAR20130916_ZOOBIOWC,2013-09-16T01:56:00,-12.4,130.768,32.8877,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb7,Darwin,2014-01-18 05:20,NRSDAR,NRSDAR20140117_19:50,NRSDAR20140117_19:50_ZOOBIOWC,2014-01-17T19:50:00,-12.4,130.768,1.444,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb6,Darwin,2014-01-18 07:00,NRSDAR,NRSDAR20140117_21:30,NRSDAR20140117_21:30_ZOOBIOWC,2014-01-17T21:30:00,-12.4,130.768,36.8366,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb5,Darwin,2014-01-18 10:00,NRSDAR,NRSDAR20140118_00:30,NRSDAR20140118_00:30_ZOOBIOWC,2014-01-18T00:30:00,-12.4,130.768,606.5267,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb4,Darwin,2014-01-18 13:00,NRSDAR,NRSDAR20140118_03:30,NRSDAR20140118_03:30_ZOOBIOWC,2014-01-18T03:30:00,-12.4,130.768,112.3717,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb3,Darwin,2014-04-04 08:03,NRSDAR,NRSDAR20140403,NRSDAR20140403_ZOOBIOWC,2014-04-03T22:33:00,-12.4,130.768,69.4428,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb2,Darwin,2014-07-03 09:08,NRSDAR,NRSDAR20140702,NRSDAR20140702_ZOOBIOWC,2014-07-02T23:38:00,-12.4,130.768,31.0459,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb1,Darwin,2014-09-06 10:00,NRSDAR,NRSDAR20140906_00:30,NRSDAR20140906_00:30_ZOOBIOWC,2014-09-06T00:30:00,-12.4,130.768,43.2234,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eb0,Darwin,2014-09-06 13:00,NRSDAR,NRSDAR20140906_03:30,NRSDAR20140906_03:30_ZOOBIOWC,2014-09-06T03:30:00,-12.4,130.768,30.5046,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eaf,Darwin,2014-09-06 16:00,NRSDAR,NRSDAR20140906_06:30,NRSDAR20140906_06:30_ZOOBIOWC,2014-09-06T06:30:00,-12.4,130.768,32.7699,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eae,Darwin,2014-09-06 19:00,NRSDAR,NRSDAR20140906_09:30,NRSDAR20140906_09:30_ZOOBIOWC,2014-09-06T09:30:00,-12.4,130.768,32.2574,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ead,Darwin,2014-12-01 07:18,NRSDAR,NRSDAR20141130,NRSDAR20141130_ZOOBIOWC,2014-11-30T21:48:00,-12.4,130.768,28.5263,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eac,Darwin,2015-02-03 07:00,NRSDAR,NRSDAR20150202_21:30,NRSDAR20150202_21:30_ZOOBIOWC,2015-02-02T21:30:00,-12.4,130.768,29.889,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eab,Darwin,2015-02-03 10:00,NRSDAR,NRSDAR20150203_00:30,NRSDAR20150203_00:30_ZOOBIOWC,2015-02-03T00:30:00,-12.4,130.768,48.4475,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5eaa,Darwin,2015-02-03 13:00,NRSDAR,NRSDAR20150203_03:30,NRSDAR20150203_03:30_ZOOBIOWC,2015-02-03T03:30:00,-12.4,130.768,26.7956,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea9,Darwin,2015-02-03 16:00,NRSDAR,NRSDAR20150203_06:30,NRSDAR20150203_06:30_ZOOBIOWC,2015-02-03T06:30:00,-12.4,130.768,908.4659,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea8,Darwin,2015-03-17 08:35,NRSDAR,NRSDAR20150316,NRSDAR20150316_ZOOBIOWC,2015-03-16T23:05:00,-12.4,130.768,36.844,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea7,Darwin,2015-05-06 08:24,NRSDAR,NRSDAR20150505,NRSDAR20150505_ZOOBIOWC,2015-05-05T22:54:00,-12.4,130.768,30.5498,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea6,Darwin,2015-08-04 05:02,NRSDAR,NRSDAR20150803_19:32,NRSDAR20150803_19:32_ZOOBIOWC,2015-08-03T19:32:00,-12.4,130.768,60.0732,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea5,Darwin,2015-08-04 08:00,NRSDAR,NRSDAR20150803_22:30,NRSDAR20150803_22:30_ZOOBIOWC,2015-08-03T22:30:00,-12.4,130.768,68.3351,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea4,Darwin,2015-08-04 11:00,NRSDAR,NRSDAR20150804_01:30,NRSDAR20150804_01:30_ZOOBIOWC,2015-08-04T01:30:00,-12.4,130.768,56.8603,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea3,Darwin,2015-08-04 14:00,NRSDAR,NRSDAR20150804_04:30,NRSDAR20150804_04:30_ZOOBIOWC,2015-08-04T04:30:00,-12.4,130.768,20.5106,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea2,Darwin,2015-11-18 08:16,NRSDAR,NRSDAR20151117,NRSDAR20151117_ZOOBIOWC,2015-11-17T22:46:00,-12.4,130.768,12.2731,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea1,Darwin,2016-02-02 07:00,NRSDAR,NRSDAR20160201_2130,NRSDAR20160201_2130_ZOOBIOWC,2016-02-01T21:30:00,-12.4,130.768,20.3928,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5ea0,Darwin,2016-02-02 10:00,NRSDAR,NRSDAR20160202_0030,NRSDAR20160202_0030_ZOOBIOWC,2016-02-02T00:30:00,-12.4,130.768,9.0765,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9f,Darwin,2016-02-02 13:00,NRSDAR,NRSDAR20160202_0330,NRSDAR20160202_0330_ZOOBIOWC,2016-02-02T03:30:00,-12.4,130.768,60.3035,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9e,Darwin,2016-02-02 16:00,NRSDAR,NRSDAR20160202_0630,NRSDAR20160202_0630_ZOOBIOWC,2016-02-02T06:30:00,-12.4,130.768,11.1001,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9d,Darwin,2016-05-31 07:50,NRSDAR,NRSDAR20160530,NRSDAR20160530_ZOOBIOWC,2016-05-30T22:20:00,-12.4,130.768,29.3043,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9c,Darwin,2016-07-24 08:00,NRSDAR,NRSDAR20160723,NRSDAR20160723_ZOOBIOWC,2016-07-23T22:30:00,-12.4,130.768,260.0026,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9b,Darwin,2016-07-24 11:01,NRSDAR,NRSDAR20160724_0130,NRSDAR20160724_0130_ZOOBIOWC,2016-07-24T01:31:00,-12.4,130.768,164.3829,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e9a,Darwin,2016-07-24 14:00,NRSDAR,NRSDAR20160724_0430,NRSDAR20160724_0430_ZOOBIOWC,2016-07-24T04:30:00,-12.4,130.768,123.528,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e99,Darwin,2016-07-24 17:00,NRSDAR,NRSDAR20160724_0730,NRSDAR20160724_0730_ZOOBIOWC,2016-07-24T07:30:00,-12.4,130.768,31.0606,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e98,Darwin,2016-11-08 08:11,NRSDAR,NRSDAR20161107,NRSDAR20161107_ZOOBIOWC,2016-11-07T22:41:00,-12.4,130.768,22.0357,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e97,Darwin,2017-02-03 07:00,NRSDAR,NRSDAR20170202_2130,NRSDAR20170202_2130_ZOOBIOWC,2017-02-02T21:30:00,-12.4,130.768,56.4436,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e96,Darwin,2017-02-03 10:00,NRSDAR,NRSDAR20170203_0030,NRSDAR20170203_0030_ZOOBIOWC,2017-02-03T00:30:00,-12.4,130.768,64.5967,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e95,Darwin,2017-02-03 13:00,NRSDAR,NRSDAR20170203_0330,NRSDAR20170203_0330_ZOOBIOWC,2017-02-03T03:30:00,-12.4,130.768,27.0528,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e94,Darwin,2017-02-03 16:00,NRSDAR,NRSDAR20170203_0630,NRSDAR20170203_0630_ZOOBIOWC,2017-02-03T06:30:00,-12.4,130.768,47.6779,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e93,Darwin,2017-05-17 08:47,NRSDAR,NRSDAR20170516,NRSDAR20170516_ZOOBIOWC,2017-05-16T23:17:00,-12.4,130.768,58.266,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e92,Darwin,2017-07-15 07:00,NRSDAR,NRSDAR20170714_2130,NRSDAR20170714_2130_ZOOBIOWC,2017-07-14T21:30:00,-12.4,130.768,123.1471,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e91,Darwin,2017-07-15 10:00,NRSDAR,NRSDAR20170715_0030,NRSDAR20170715_0030_ZOOBIOWC,2017-07-15T00:30:00,-12.4,130.768,170.1165,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e90,Darwin,2017-07-15 13:00,NRSDAR,NRSDAR20170715_0330,NRSDAR20170715_0330_ZOOBIOWC,2017-07-15T03:30:00,-12.4,130.768,242.8468,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8f,Darwin,2017-07-15 16:00,NRSDAR,NRSDAR20170715_0630,NRSDAR20170715_0630_ZOOBIOWC,2017-07-15T06:30:00,-12.4,130.768,137.4744,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8e,Darwin,2017-10-10 07:57,NRSDAR,NRSDAR20171009,NRSDAR20171009_ZOOBIOWC,2017-10-09T22:27:00,-12.4,130.768,87.8112,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8d,Darwin,2018-02-09 07:00,NRSDAR,NRSDAR20180208_2130,NRSDAR20180208_2130_ZOOBIOWC,2018-02-08T21:30:00,-12.4,130.768,56.7554,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8c,Darwin,2018-02-09 10:00,NRSDAR,NRSDAR20180209_0030,NRSDAR20180209_0030_ZOOBIOWC,2018-02-09T00:30:00,-12.4,130.768,42.6514,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8b,Darwin,2018-02-09 13:00,NRSDAR,NRSDAR20180209_0330,NRSDAR20180209_0330_ZOOBIOWC,2018-02-09T03:30:00,-12.4,130.768,30.6677,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e8a,Darwin,2018-02-09 16:00,NRSDAR,NRSDAR20180209_0630,NRSDAR20180209_0630_ZOOBIOWC,2018-02-09T06:30:00,-12.4,130.768,33.6136,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e89,Darwin,2018-05-10 07:02,NRSDAR,NRSDAR20180509,NRSDAR20180509_ZOOBIOWC,2018-05-09T21:32:00,-12.4,130.768,16.8417,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e88,Darwin,2018-07-31 07:03,NRSDAR,NRSDAR20180730_2130,NRSDAR20180730_2130_ZOOBIOWC,2018-07-30T21:33:00,-12.4,130.768,97.7615,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e87,Darwin,2018-07-31 10:00,NRSDAR,NRSDAR20180731_0030,NRSDAR20180731_0030_ZOOBIOWC,2018-07-31T00:30:00,-12.4,130.768,196.4778,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e86,Darwin,2018-07-31 13:00,NRSDAR,NRSDAR20180731_0330,NRSDAR20180731_0330_ZOOBIOWC,2018-07-31T03:30:00,-12.4,130.768,207.9001,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e85,Darwin,2018-07-31 16:00,NRSDAR,NRSDAR20180731_0630,NRSDAR20180731_0630_ZOOBIOWC,2018-07-31T06:30:00,-12.4,130.768,25.9389,POINT (130.76805 -12.4)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e84,Esperance,2009-05-12 12:10,NRSESP,NRSESP20090512,NRSESP20090512_ZOOBIOWC,2009-05-12T04:10:00,-33.9333,121.85,23.9527,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e83,Esperance,2009-06-23 09:20,NRSESP,NRSESP20090623,NRSESP20090623_ZOOBIOWC,2009-06-23T01:20:00,-33.9333,121.85,10.4518,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e82,Esperance,2009-09-17 09:40,NRSESP,NRSESP20090917,NRSESP20090917_ZOOBIOWC,2009-09-17T01:40:00,-33.9333,121.85,7.8428,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e81,Esperance,2009-12-16 09:45,NRSESP,NRSESP20091216,NRSESP20091216_ZOOBIOWC,2009-12-16T01:45:00,-33.9333,121.85,7.3241,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e80,Esperance,2010-03-22 09:40,NRSESP,NRSESP20100322,NRSESP20100322_ZOOBIOWC,2010-03-22T01:40:00,-33.9333,121.85,12.275,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7f,Esperance,2010-06-29 10:05,NRSESP,NRSESP20100629,NRSESP20100629_ZOOBIOWC,2010-06-29T02:05:00,-33.9333,121.85,7.1512,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7e,Esperance,2010-10-13 08:15,NRSESP,NRSESP20101013,NRSESP20101013_ZOOBIOWC,2010-10-13T00:15:00,-33.9333,121.85,4.1257,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7d,Esperance,2011-01-20 08:50,NRSESP,NRSESP20110120,NRSESP20110120_ZOOBIOWC,2011-01-20T00:50:00,-33.9333,121.85,3.662,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7c,Esperance,2011-05-12 10:10,NRSESP,NRSESP20110512,NRSESP20110512_ZOOBIOWC,2011-05-12T02:10:00,-33.9333,121.85,14.1138,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7b,Esperance,2011-08-18 10:20,NRSESP,NRSESP20110818,NRSESP20110818_ZOOBIOWC,2011-08-18T02:20:00,-33.9333,121.85,6.2946,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e7a,Esperance,2011-11-30 14:38,NRSESP,NRSESP20111130,NRSESP20111130_ZOOBIOWC,2011-11-30T06:38:00,-33.9333,121.85,11.2141,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e79,Esperance,2012-03-09 09:34,NRSESP,NRSESP20120309,NRSESP20120309_ZOOBIOWC,2012-03-09T01:34:00,-33.9333,121.85,23.7876,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e78,Esperance,2012-06-12 09:24,NRSESP,NRSESP20120612,NRSESP20120612_ZOOBIOWC,2012-06-12T01:24:00,-33.9333,121.85,9.7052,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e77,Esperance,2012-09-10 12:51,NRSESP,NRSESP20120910,NRSESP20120910_ZOOBIOWC,2012-09-10T04:51:00,-33.9333,121.85,6.5618,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e76,Esperance,2012-12-12 09:10,NRSESP,NRSESP20121212,NRSESP20121212_ZOOBIOWC,2012-12-12T01:10:00,-33.9333,121.85,5.8074,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e75,Esperance,2013-03-14 09:24,NRSESP,NRSESP20130314,NRSESP20130314_ZOOBIOWC,2013-03-14T01:24:00,-33.9333,121.85,14.2946,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e74,Esperance,2013-07-25 09:57,NRSESP,NRSESP20130725,NRSESP20130725_ZOOBIOWC,2013-07-25T01:57:00,-33.9333,121.85,5.8546,POINT (121.85 -33.93333)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e73,Kangaroo Island,2009-11-16 08:30,NRSKAI,NRSKAI20091115,NRSKAI20091115_ZOOBIOWC,2009-11-15T22:00:00,-35.8322,136.4473,3.1827,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e72,Kangaroo Island,2009-12-16 07:15,NRSKAI,NRSKAI20091215,NRSKAI20091215_ZOOBIOWC,2009-12-15T20:45:00,-35.8322,136.4473,0.7674,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e71,Kangaroo Island,2010-01-13 07:00,NRSKAI,NRSKAI20100112,NRSKAI20100112_ZOOBIOWC,2010-01-12T20:30:00,-35.8322,136.4473,12.3453,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e70,Kangaroo Island,2010-04-20 07:00,NRSKAI,NRSKAI20100419,NRSKAI20100419_ZOOBIOWC,2010-04-19T21:30:00,-35.8322,136.4473,0.9654,POINT (136.44733 -35.83217)
anmn_nrs_bgc_plankton_biomass_data.fid--5dc4962a_16a9b174f18_-5e6f,Kangaroo Island,2010-11-21 05:00,NRSKAI,NRSKAI20101120,NRSKAI20101120_ZOOBIOWC,2010-11-20T18:30:00,-35.8322,136.4473,1.1352,POINT (136.44733 -35.83217)
